"";"X.1";"X";"PostId";"CodeSnippet";"Weekday";"GMTHour";"BodyLength";"TitleLength";"URL";"IsTheSameTopicBTitle";"AvgUpperCharsPPost";"NTag";"SentimentPositiveScore";"SentimentNegativeScore";"Successful";"QuestionText";"CommentsText";"UserId";"UserReputation"
"66036";68363;68363;25685291;TRUE;"Weekday";"Morning";"Short";"Medium";FALSE;FALSE;0,0769230769230769;TRUE;FALSE;FALSE;TRUE;"Let's imagine I want to be able to parse values like this (each line is a separate example): I've written this YACC grammar: But I get a reduce/reduce conflict: Any hint as to how to solve it? I am using GNU bison 3.0.2";"";188031;"Trusted"
"66322";68656;68656;25686965;TRUE;"Weekday";"Afternoon";"Medium";"Medium";FALSE;TRUE;0,0237659963436929;TRUE;FALSE;FALSE;TRUE;"Like most developers, my Math skills are poorly inadequate. I have a slider with values 0 to ~ and the first half of the slider should run through the scale 0-10 whilst the second half of the slider should run through the values 11-~. The solution I have is very procedural and looks as follows: As with all things, there's surely a much better way to do this. Something involving log and exp and those lovely Math functions. It would also be nice if I could easily divide my slider into sections with different ranges. Perpahs 50% - 75% will be 11 - 50 and the last quater 50 - ~. I'm looking for an understanding of how to build a more general solutiin.";"";90678;"Trusted"
"66757";69107;69107;25689294;TRUE;"Weekday";"Afternoon";"Medium";"Long";FALSE;FALSE;0,0380165289256198;TRUE;FALSE;FALSE;FALSE;"Can I get the date/time of ? Not the first commit. If possible, how can I get it? I am looking for this mainly for revision number in continuous integration. I like to use Git commit hash for version key, but it's an iOS app, and there's some limitation that I have to use only numbers and commas in version string. Next, I tried to use Unix timestamp (seconds) as a revision number, but it's too large to show some meaningful information for my project. And then, I got another idea that counting seconds since the current Git repository created. My current idea is, I think it's also possible to use date/time of first commit. But I like to use date/time of if it's possible because it's the true creation time of the repository.";"";246776;"Trusted"
"67196";69572;69572;25691679;TRUE;"Weekday";"Evening";"Long";"Long";FALSE;FALSE;0,0317139001349528;TRUE;FALSE;TRUE;FALSE;"I know that asynchronous programming has seen a lot of changes over the years. I'm somewhat embarrassed that I let myself get this rusty at just 34 years old, but I'm counting on StackOverflow to bring me up to speed. What I am trying to do is manage a queue of ""work"" on a separate thread, but in such a way that only one item is processed at a time. I want to post work on this thread and it doesn't need to pass anything back to the caller. Of course I could simply spin up a new object and have it loop over a shared object, using sleeps, interrupts, wait handles, etc. But I know things have gotten better since then. We have , , /, not to mention NuGet packages that probably abstract a lot of that. I know that ""What's the best..."" questions are generally frowned upon so I'll rephrase it by saying ""What is the currently recommended..."" way to accomplish something like this using built-in .NET mechanisms preferably. But if a third party NuGet package simplifies things a bunch, it's just as well. I considered a instance with a fixed maximum concurrency of 1, but seems there is probably a much less clunky way to do that by now. Background Specifically, what I am trying to do in this case is queue an IP geolocation task during a web request. The same IP might wind up getting queued for geolocation multiple times, but the task will know how to detect that and skip out early if it's already been resolved. But the request handler is just going to throw these calls into a queue and let the method handle duplicate work detection. The geolocation API I am using doesn't like to be bombarded with requests which is why I want to limit it to a single concurrent task at a time. However, it would be nice if the approach was allowed to easily scale to more concurrent tasks with a simple parameter change.";"Agreed that it is a simple producer/consumer. And the concurrent collections in .NET probably would make the ""spin up a `new Thread(...)`"" scenario simpler. I guess I was assuming/hoping .NET (or a popular library) might have by now added some concept of a configurable thread pool.";81769;"Trusted"
"67347";69727;69727;25692446;TRUE;"Weekday";"Evening";"Short";"Long";TRUE;FALSE;0,104910714285714;TRUE;FALSE;TRUE;TRUE;"I'm having trouble accessing parameters submitted via POST in my ASP.NET WebAPI 2 application. I hav a very trivial controller and an action, which simply captures the parameter and returns 200. And I'm making the request via cURL The parameter ends up being . The same happens when I try this with jQuery. , but I'm not sure if that's really the correct way to fix this (using the encoding). What is the correct/standard way of talking to a WebAPI service, and how does the parameter binding actually work in these cases?";"";72583;"Trusted"
"67485";69869;69869;25693195;TRUE;"Weekday";"Evening";"Short";"Long";TRUE;FALSE;0,0546218487394958;TRUE;TRUE;FALSE;TRUE;"I'm trying to learn . And I have some operator overloading functions like below (I took it from The C++ Programming Language fourth edition, page 76): The overloading is working fine, but for , I got 10 compiler errors: If I remove the and just overload operator, it compiles. What is the reason ? I'm wondering what I have done wrong? I have tried several combinations, clear-rebuild the solution,re-start the Visual studio, but they didn't work. Note: I'm using Visual Studio 2013 and I have installed the Here is the full class definition:";"";3010968;"Trusted"
"67536";69925;69925;25693508;TRUE;"Weekday";"Evening";"Short";"Long";TRUE;FALSE;0,0681818181818182;TRUE;FALSE;FALSE;TRUE;"How can I clear all the attributes off an instance of Python's ?";"";71522;"Trusted"
"67872";70271;70271;25695321;TRUE;"Weekday";"Night";"Short";"Long";TRUE;FALSE;0,0163398692810458;TRUE;FALSE;FALSE;TRUE;"As per , in list context, a matching operator with a regex that has a capture group and a modifier will return a list of captures: However, I can't find in either or any mention of why substitution operator will instead - even in list context - return the number of captures: Why and where is that behavior documented?";"";119280;"Trusted"
"67894";70294;70294;25695420;TRUE;"Weekday";"Night";"Short";"Medium";FALSE;TRUE;0,0585106382978723;TRUE;FALSE;FALSE;FALSE;"I'm trying to use Picasso with disk caching. To do so, I understand I need to include the okhttp and okio libraries. When I do so, I get the following: This is with a brand new app. Any ideas what's going wrong?";"";82156;"Trusted"
"67910";70310;70310;25695482;FALSE;"Weekday";"Night";"Medium";"Long";FALSE;TRUE;0,0680851063829787;TRUE;FALSE;FALSE;FALSE;"I know very little about developing for Microsoft Dynamics AX. However, I work on a web application that consumes an HTTP API exposed by some custom Microsoft Dynamics AX code. The team working on the web application uses Git and GitHub for version control, code review, deployments, and for running our automated test suite. We would like the team working on Dynamics AX to start pushing their code to our private GitHub repositories so that there is more visibility when changes are made. However, it occurred to me that there may be other barriers preventing this from being introduced into their workflow (IDE, database). Can you tell me if it is possible to introduce a Git/GitHub workflow in Microsoft Dynamics AX development? What would the team need to do in order to introduce this to their workflow?";"";48523;"Trusted"
"68151";70555;70555;25696881;TRUE;"Weekend";"Night";"Long";"Long";FALSE;TRUE;0,0119176598049837;TRUE;FALSE;FALSE;FALSE;"The problem I have in mind is efficiently doing multiple asynchronous random-access reads on a regular file, where the order of the reads does not matter, but I want to start getting data to process as soon as possible. Unless I can afford a thread for each read, it makes sense to start with the reads for sections of the file which are already present in cache, and issue requests for the others in hopes that they'll be available by the time the already-cached ones are read. One way to determine what parts of a file are already cached is to the file, then open and use on it to get information on the presence of the mapped pages corresponding to the needed regions of the file. The downsides of this method are that it doesn't work (or at least multiple and steps are needed) if the whole file doesn't fit in virtual address space (highly relevant issue for large files on 32-bit systems), and opening and reading files tends to be slow (but I haven't tested for in particular). Is there any more direct way to get information on cache presence for a file, given the fd? Maybe an of some sort?";"";379897;"Trusted"
"68354";70759;70759;25698182;TRUE;"Weekend";"Morning";"Short";"Long";FALSE;FALSE;0,0597014925373134;TRUE;FALSE;FALSE;TRUE;"I have generated some ssl certificates using: instead of: Is it possible to change the hash on the certificate without having to regenerate and reissue the certificate?";"";16511;"Trusted"
"69142";71576;71576;25702405;TRUE;"Weekend";"Afternoon";"Short";"Medium";TRUE;TRUE;0,0433333333333333;TRUE;FALSE;FALSE;TRUE;"A friend and I were playing around with the clauses available in MySQL. Here is the table structure we have: The values inserted into them are: Now, I have the (sqlfiddle ): and As can be seen in the fiddle, the first query returns: while, the second query raises and error: Why is the column not recognised when using the clause of syntax?";"";1190388;"Trusted"
"69254";71691;71691;25703021;FALSE;"Weekend";"Afternoon";"Short";"Long";FALSE;TRUE;0,046875;TRUE;FALSE;FALSE;FALSE;"In Safari 7 on iOS and OSX I have certain elements in which the text is overflowing horizontally. These elements have their text populated by Angular Translate asynchronously. It looks as if Safari doesn't realize the content of the element changed isn't re-rendering it; Instead letting child elements overflow horizontally.";"Yes, the content is added at runtime by a translation directive in angular. It loads the translations from a language json file then propagates those translations to anywhere they're needed in the templates. The issue seems to be some combination of inline block elements mixed with other display types. @ProllyGeek yes, it's occurring in both iOS Safari 7 and OSX Safari 7. @Fabio I've actually been struggling to isolate the issue in a fiddle without success. I was hoping there was a slim chance others had run into the issue and might recognize it.";46914;"Trusted"
"69314";71751;71751;25703414;TRUE;"Weekend";"Evening";"Medium";"Medium";TRUE;TRUE;0,0339622641509434;TRUE;FALSE;FALSE;TRUE;"I'm trying to add initial data in Django 1.7 and I've read that it is recommended to use data migrations. I've created my migration file correctly, called ""0001_groups"", in which I create few 's groups and permissions. The problem is that it is run before the migrations are run. I went to find out what't the name of the , and it's called . So I tried with: but I get: KeyError: u""Migration appname.0001_groups dependencies references nonexistent parent node ('auth', '0005_alter_user_last_login_null')"" I've googled that error and it always links to 11 months old fixed bugs of Django. How can I correctly specify the app dependency?";"";493122;"Trusted"
"69706";72159;72159;25705837;FALSE;"Weekend";"Night";"Short";"Medium";FALSE;FALSE;0,0647773279352227;TRUE;FALSE;FALSE;TRUE;"I just enabled source maps because, sure why not, I'd like to try them out. However, I'm finding that IISExpress will not download .coffee files so it doesn't work. I'm sure it's a simple web.config modification, I'm just not sure which one. How do I configure it to serve these?";"";5056;"Trusted"
"69715";72168;72168;25705878;TRUE;"Weekend";"Night";"Short";"Long";TRUE;TRUE;0,0398671096345515;TRUE;FALSE;FALSE;TRUE;"Laravel has which takes as input a dictionary. I like to keep the values for all of these in a central place. For example, I might have an enum that looks like this: Which I want to use in both my view/template, and in the database: Is there a recommended place to put these? Can I make them global so I can access them easily in all my views?";"";65387;"Trusted"
"69927";72384;72384;25707039;TRUE;"Weekend";"Night";"Short";"Medium";TRUE;FALSE;0,0449438202247191;TRUE;FALSE;FALSE;TRUE;"When I set on an element that has padding ( below), the overflown part of the child ( below) seems to be cut off at the border of the parent as seen in this . HTML CSS How can I let the content of the child be cut off at the padding area (so that the overflow does not go into the red area in the linked result)?";"";314166;"Trusted"
"69973";72431;72431;25707277;FALSE;"Weekend";"Night";"Short";"Medium";TRUE;FALSE;0,0585774058577406;FALSE;FALSE;FALSE;FALSE;"From . Does this mean it is not difficult to cause a collision? If I wanted to create a file with a specific MD5 or SHA1 how long might it take? According to my math (using 2^160) it'd still take a long time but from what I hear it isn't 2^160 to brute force a 160bit sha1 hash";"Yeah that confused me. And it appears to be in 2005. The MD5s of the two files are the same even tho SHA and such are different @emodendroket: I meant its confusing that it can be in a few hours in 2005. And that I can see its different files bc I see the SHA being different";34537;"Trusted"
"70043";72501;72501;25707706;FALSE;"Weekend";"Morning";"Short";"Long";FALSE;FALSE;0,0625;TRUE;FALSE;FALSE;FALSE;"I can't find the keyshort to go to the first line(top) or last line(bottom) inside the IDEA on macbook pro with the built-in keyboard. What's is that?";"";342235;"Trusted"
"70989";73468;73468;25713112;TRUE;"Weekend";"Afternoon";"Short";"Long";FALSE;FALSE;0,0691056910569106;TRUE;FALSE;FALSE;FALSE;"I'm looking at the BNF grammar for SVG path data, and one of the derivation rules is: Is there a sematic difference beween this rule and: Exactly what does the mean in a BNF grammar? Should the first match be selected, or the one that consumes most of the input?";"";125672;"Trusted"
"71054";73533;73533;25713414;FALSE;"Weekend";"Evening";"Long";"Long";FALSE;FALSE;0,0232558139534884;TRUE;TRUE;TRUE;FALSE;"I've been doing a bunch of async file I/O work on node.js and it strikes me that one has to be extremely careful to catch all error paths in order to not accidentally leak file descriptors in error conditions. But, Javascript is a garbage collected language and this is exactly the kind of things that you're not supposed to have to worry about in a garbage collected environment. If the variable holding the file descriptor goes out of scope or becomes unreachable from your code it seems that the node.js garbage collector should know that and properly clean up the system resource for you. Javascript in a browser does this with DOM objects. If a DOM object has been removed from the DOM and is held in a Javascript variable that then goes out of scope or becomes unreachable, the browser will automatically clean it up for you. You don't have to manually delete it. So, certainly this level of integration with non-JS resources is possible. So, I'm wondering why node.js doesn't have this capability as it seems it would be very useful and would make it a much more robust server development environment? Is this just a case of node.js being fairly early in its development and this might be a logical improvement over time, but for now there are more important things to work on? Is this a case of node.js staying at arm's length with the V8 engine and thus not getting integrated to the level that would be required to garbage collect system handles? Is there some conceptual difficulty that makes doing GC of file handles or other system resources like them impractical?";"My understanding is that it never closes the file handles unless you call `fs.close(fd)` or `fs.closeSync(fd)`. The problem probably stems from the fact that the file descriptors in node.js are just plain old numbers (not objects) so the JS engine just treats them as a number (e.g. nothing to do when garbage collecting other than free the space occupied by the number). I think the file descriptors would have to be an object that the JS engine knows something about for the JS engine to have a chance at doing something more intelligent with them. Which begs the question as to why node.js didn't make file descriptors actually objects so it could do GC with them.";816620;"Trusted"
"71291";73775;73775;25714774;TRUE;"Weekend";"Evening";"Medium";"Medium";FALSE;TRUE;0,0377906976744186;TRUE;FALSE;FALSE;FALSE;"In a Laravel 4.2 application, I have the following class file Thanks to Laravel's autoloaders, I can instantiate this class in a route definition without issue. However, if I attempt to instantiate the class in PHP can't seems to find the class file, and I get the following error Normally, I'd assume this is because all the autoloaders haven't been setup yet. However, if I peek at the autoloaders with in both contexts, they contain the same four autoloaders (called at the end of This leaves me a little mystified as to why the autoloading works from my routes.php files, but not in . My assumption is something else happens that adds some state to one of the four autolaoders. I'd like to know what that something else is, or, if I'm incorrect, how the autoloader works in one place but not the other.";"";4668;"Trusted"
"71466";73952;73952;25715791;TRUE;"Weekend";"Night";"Short";"Medium";FALSE;FALSE;0,021505376344086;FALSE;FALSE;FALSE;FALSE;"In my program there is a piece of code structured similar to this: However, when this gets executed, it throws an error saying ""number is not a function"". What is happening here and why is this error get thrown?";"";283863;"Trusted"
"71513";74001;74001;25716128;TRUE;"Weekday";"Night";"Short";"Long";FALSE;TRUE;0,15;TRUE;FALSE;FALSE;FALSE;"iOS 8 introduces a UIImageAsset class with a method . How do I use this class?";"";341994;"Trusted"
"72056";74558;74558;25719244;TRUE;"Weekday";"Morning";"Short";"Long";FALSE;TRUE;0,0145631067961165;TRUE;FALSE;FALSE;TRUE;"I've seen code like this in a couple of old projects: This code contains undefined behavior because it includes dereferencing a null pointer (no matter what happens afterwards). It really makes no sense - the cast is there to feed the type name to the compiler and whoever wrote the code above could have written this instead: and the latter would be okay. Why would anyone write the former code? Is it a known idiom from some good old days or what?";"@gnasher729: The Standard says `a->b` is equivalent to `(*a).b` and `*a` is dereferencing. @40two: This will likely never call abort. Most likely it just works. I cannot imagine how the C++ runtime would call `abort()` from there.";57428;"Trusted"
"72821";75333;75333;25723211;TRUE;"Weekday";"Morning";"Short";"Medium";FALSE;FALSE;0,10188679245283;TRUE;FALSE;FALSE;FALSE;"I'm trying to save an RGB 565 image, but i can't seem to get the bit samples right. seems to get receive only one short. But I need 3 separate sizes to R G and B. The TIFF specs says the BitsPerSample field should get an array of short with the bit all the bit samples. So, how can I save RGB 565 using libiff ?";"@BitBank The TIFF spec says you can set BitPerSample value for each sampled (RGB). So it should be able to. It can be done manually of course, the question is how i can do it with the Libtiff API. I probably need to override the TifFieldInfo for TIFFTAG_BITPERSAMPLE somehow @haraldK I don't have the processing power to loop over the image on the machine i'm using. (embedded system)";536086;"Trusted"
"72839";75352;75352;25723345;TRUE;"Weekday";"Morning";"Short";"Medium";FALSE;FALSE;0,0277777777777778;FALSE;FALSE;FALSE;FALSE;"I'm curious as to the behaviour of the following: Is this required to print the expected result? Or is it undefined behaviour?";"";298661;"Trusted"
"72984";75500;75500;25724202;TRUE;"Weekday";"Afternoon";"Medium";"Short";FALSE;FALSE;0,0311203319502075;TRUE;FALSE;FALSE;FALSE;"I have set up a very simple model with 3 entities: which has multiple (relationship ) which has multiple (relaionship ) I would like to batch fetch both and from fetching the , so I have the following JPL: and I have added the following hint: Yet I constantly get the following error: If I use directly the annotation on the relationships, then the query works perfectly. How could I fix this issue without having to use the annotation (since the annotations would force batch query on all my queries)? If you need additional info, or complete code, I am happy to provide it.";"";928711;"Trusted"
"73166";75689;75689;25725286;TRUE;"Weekday";"Afternoon";"Short";"Long";FALSE;FALSE;0,0119047619047619;TRUE;TRUE;FALSE;FALSE;"The following code (or its equivalent which uses explicit casts of null literal to get rid of temporary variable) is often used to calculate the offset of a specific member variable within a class or struct: looks like it is equivalent to the following: which in turn is equivalent to which dereferences an object instance pointer and yields undefined behavior for null pointers. So is the original fine or does it yield UB?";"@leemes: The code in this question http://stackoverflow.com/q/25719244/57428 doesn't access anything either yet it contains UB.";57428;"Trusted"
"73189";75712;75712;25725459;TRUE;"Weekday";"Afternoon";"Short";"Long";TRUE;FALSE;0,0328467153284672;TRUE;FALSE;FALSE;TRUE;"I just tried to create a button with multi-line text value, The above piece of code , however when i try to set the value using jquery it is not working, the inputted value has been rendered as it is. How can we render the inputted text as same as, while we set the value through HTML.? JS:";"";1209018;"Trusted"
"73583";76115;76115;25727408;TRUE;"Weekday";"Afternoon";"Short";"Medium";TRUE;TRUE;0,0409638554216867;TRUE;FALSE;FALSE;FALSE;"I've got a that I'm reading data from using its . Right now, I'm able to read like so: But I'd like to be able to receive input from two different places, either from the socket or from a , and respond to either one. Now if this was native Winapi code, I'd use to wait on whichever one delivers something first. It appears that the .NET equivalent is , but neither , nor appear to have a WaitHandle to wait on! has a method that creates one, but it's marked as obsolete. So what's the proper way to do this?";"";32914;"Trusted"
"73698";76234;76234;25727951;TRUE;"Weekday";"Afternoon";"Medium";"Medium";FALSE;FALSE;0,0198675496688742;TRUE;FALSE;TRUE;FALSE;"I am having an issue where my paragraph appears at different spots on the page depending on how much text is contained within it. Code: since the parameters that I am passing to are the same in both instances I don't understand how or why the longer text gets shifted further down the page. How can I get it set so that the paragraph starts at the same place on the page no matter how many characters/lines it contains? How the page gets drawn if I use (looks correct): how the page gets drawn if I use (incorrect):";"";507810;"Trusted"
"74319";76865;76865;25730965;TRUE;"Weekday";"Evening";"Medium";"Long";FALSE;FALSE;0,0736434108527132;TRUE;TRUE;FALSE;TRUE;"I have a WiX 3.8 setup project for a plugin I'm writing, and while most of the stuff works fine, displaying the EULA seems to be a challenge. I have the RTF file at hand - and I have referenced it in my setup like this: That file exists, it's a valid RTF (converted from a Winword document) - but when I launch my setup (from the MSI), I get this screen: Where's the EULA?!?!? It's there - it's just not visible at first. I need to wiggle around the form, play around with the mouse for a bit, and suddenly the text shows up. Not a really good user experience..... any ideas why that behavior happens?";"";13302;"Trusted"
"74610";77162;77162;25732503;FALSE;"Weekday";"Evening";"Medium";"Short";TRUE;FALSE;0,0167224080267559;TRUE;TRUE;FALSE;FALSE;"Are there any attempts at standardizing a cross-language test format? For example, is a spec for standardizing Markdown™ which is expected to be implemented in many different languages. It would be great to be able to test every implementation against the same set of tests. They've included in the official implementation which is already being but it doesn't appear to be in any kind of standard format. Are there any attempts at developing a format for tests? Where each test could have a name, maybe a short description, input, and expected output? Maybe even support for multiple arguments. It should either be easily parseable in any language, or should have parsing implementations ready-made in each language.";"";65387;"Trusted"
"74785";77339;77339;25733542;TRUE;"Weekday";"Evening";"Long";"Medium";TRUE;FALSE;0,0441640378548896;TRUE;TRUE;TRUE;FALSE;"For the purpose of a challenge over on I want to run programs (submissions) with a strict time limit. In order for those submissions not to waste their precious time with I/O, I want to run the following scheme: Submissions do their computation in an infinite loop (as far as they get) and register a signal handler. After 10 minutes is sent, and they have one second to produce whatever output is necessary. is sent to terminate the submission for good. However, submissions should have the option not to register a signal handler and just produce output in their own time. I will run the submissions on Windows 8 and wanted to use Ruby to orchestrate this. However, I'm running into some trouble. I thought I'd be able to do this: However, the moment I send , not only the submission process but the controlling Ruby process immediately aborts, too! Even worse, if I do this in PowerShell, PowerShell also shuts down. A simple Ruby ""submission"" to reproduce this: What am I doing wrong here? I feel that it's very likely I'm misunderstanding something about processes and signals in general and not Ruby in particular, but I'm definitely missing something.";"@HarryJohnston Thank you, that did solve the problem with the signals. By using `Process.spawn` I can set `:new_pgroup => true` which creates a new process group. However, now I don't receive anything from the process's STDOUT any more, following [this example](http://stackoverflow.com/a/12202439/1633117).";1633117;"Trusted"
"75108";77668;77668;25735058;TRUE;"Weekday";"Night";"Medium";"Long";TRUE;FALSE;0,036036036036036;TRUE;FALSE;TRUE;TRUE;"I've got an area on a that has several sub-areas that need to be repainted, but other points that don't. Since unnecessary painting can be expensive, I'm trying to only repaint what's needed by using on the canvas's handle and Unfortunately, now drawing is failing in bizarre ways. So I called on the region to get its bounding rect. From the documentation, I would expect this to yield exactly the same rect as calling on the canvas's handle. (Or simply retrieving its , which calculates it that way.) But instead, the two rects are bizarrely different. The property (the version) gives , which is what I expect. But calling on the region yields , which is completely wrong. Does anyone have any idea what's going on here and how to fix it?";"";32914;"Trusted"
"76541";79128;79128;25742394;TRUE;"Weekday";"Morning";"Short";"Long";FALSE;FALSE;0,0293333333333333;FALSE;FALSE;TRUE;FALSE;"Is it possible to drop active connections to Redshift in order to drop a database? In my development environment I find myself recreating the schema very frequently and if there happens to be some stray process connected to the database this fails. I know it's possible to do this with Postgresql using , but this doesn't seem to work on Redshift. Deleting rows from the table isn't an option, either. Any ideas?";"";11208;"Trusted"
"76571";79158;79158;25742533;TRUE;"Weekday";"Morning";"Medium";"Long";FALSE;TRUE;0,0376522702104097;TRUE;TRUE;TRUE;TRUE;"I have a Simulink model, the purpose of which is automated code generation. My model uses S-functions (developed by another party), which has hard-coded assumptions about the path. For instance, several external data files are needed, which are referenced in the S-function via a relative path like . This makes it necessary to set MATLAB's current working directory to a specific path before the model can be run. I can automatically check and set the correct path via model callback functions. However, all model callback functions only seem to be related to the simulation process, not the build process. That means that I can run the model irrespective of what directory I'm in, but when I try to build the model, it always fails unless I manually navigate MATLAB back to the correct directory. Needless to say, that's quite annoying. So I was wondering if there is something like a ""preBuildFcn"" callback fnuction, a function that is run before starting the build process? Any other solution (that does not involve modifying the S-function) is also very welcome.";"";1085062;"Trusted"
"76950";79545;79545;25744642;TRUE;"Weekday";"Afternoon";"Short";"Long";FALSE;FALSE;0,0314769975786925;TRUE;FALSE;FALSE;TRUE;"I could have a method like this: And call it like this: To get hold of the propertyname inside the method. However, I do not like sending that propertyname in as a string in case changes in the future, and the compiler cannot verify that the propertyName matches a property of type either. I would much rather call it like this: But I am unsure how my method would look like then. I have tried variants of this: Are there any good clean way to do this in C#?";"";303476;"Trusted"
"77045";79642;79642;25745169;TRUE;"Weekday";"Afternoon";"Medium";"Medium";FALSE;FALSE;0,0318559556786704;FALSE;TRUE;FALSE;TRUE;"Is there any special precondition that needs to be set for ( being the important thing here) to work? I have used map for sometime to generally swap the number keys and their symbols (since the symbols are written much more often). I had successfully used and to swap those keys without a problem. I had noticed that the mapping didn't take effect with . Recently I learned about and see that the mapping doesn't take effect with that either. From the help of : and later continues (in ): which seems the perfect mapping type. Since is supposed to also map for Insert and Command-line, I tried replacing with . The result is that neither Lang-Arg, nor Insert, nor Command-line have that mapping anymore. My question is, is there something specific I need to set before could be used? What's with those s next to the es of ? Does that mean the ""yes"" is conditioned to something? To what if so?";"";912144;"Trusted"
"77169";79768;79768;25745927;FALSE;"Weekday";"Afternoon";"Short";"Short";FALSE;FALSE;0,0623145400593472;TRUE;FALSE;FALSE;TRUE;"If I have a Parse object with a file attribute on it and then I delete the original object. Does it delete the orphaned file? If not, how do I delete the file? I'm doing everything in cloud code using Javascript trying to put an ""After delete"" function together and cascading the delete down. EDIT OK, a quick test later. The files are not deleted. They are orphaned. So, how to delete the file in cloud code?";"";421018;"Trusted"
"77302";79905;79905;25746575;FALSE;"Weekday";"Afternoon";"Short";"Long";FALSE;TRUE;0,0553359683794466;TRUE;FALSE;FALSE;FALSE;"In our project we have a lot of TH-generated functions. It'd make sense to add generic comments to them so that they are visible in Haddock/Hoogle. At the very least, something like ""This has been generated by TH."" Is something like that possible?";"";1333025;"Trusted"
"77311";79914;79914;25746629;TRUE;"Weekday";"Afternoon";"Long";"Long";TRUE;FALSE;0,0468965517241379;TRUE;TRUE;FALSE;TRUE;"I'm trying to fix ; this time in . For now we are doing this by copying the buggy VCL source files to another folder in the Delphi library path, and applying fixes to those files. We applied the fix to . But there are six methods in the file that are decorated with attributes:         Each of these methods causes a warning: [dcc32 Warning] Vcl.Printers.pas(968): W1025 Unsupported language feature: 'custom attribute' [dcc32 Warning] Vcl.Printers.pas(978): W1025 Unsupported language feature: 'custom attribute' [dcc32 Warning] Vcl.Printers.pas(1015): W1025 Unsupported language feature: 'custom attribute' [dcc32 Warning] Vcl.Printers.pas(1026): W1025 Unsupported language feature: 'custom attribute' [dcc32 Warning] Vcl.Printers.pas(1080): W1025 Unsupported language feature: 'custom attribute' [dcc32 Warning] Vcl.Printers.pas(1599): W1025 Unsupported language feature: 'custom attribute' I could just remove the attributes. Or presumably there is a way to suppress the warnings. But i assume attributes added by Embarcadero have some purpose. What is the way to make the language support the feature custom attributes? Why is it not a warning in the VCL source? Why is VCL source allowed to use it when i'm not? What are these attributes doing? Who reads these attribues? Are there issues with removing them? If there are no issues with removing them, why are they there? I'm really asking: How do i make it work? But i'd also love to know: Why is it not working? And the why makes it a much more useful question, but the fix it would be good. Bonus Chatter , we eventually plan to think about the possibility of investigating the use of . Although presumably the detoured method should still have the attribute (otherwise why would the attribute exist?)";"";12597;"Trusted"
"77571";80178;80178;25748028;TRUE;"Weekday";"Afternoon";"Short";"Long";TRUE;FALSE;0,037037037037037;FALSE;FALSE;FALSE;FALSE;"We are running loadtests and Riak is sometimes responding with 204 No content when we do a PUT operation, even though we've passed ( implies this is not expected) It happens rarely, so what might be the possible reasons? Our riak has 9 nodes, w=5, n_val=6, r=2.";"";203907;"Trusted"
"77590";80199;80199;25748139;TRUE;"Weekday";"Afternoon";"Short";"Medium";FALSE;FALSE;0,076555023923445;TRUE;FALSE;FALSE;TRUE;"Im trying to write a function that filters an datasource using a key selector and a collection either in SQL or in memory if the collection is bigger than a specific threshold value. This is what I have right now. It compiles and works for the ""In memory"" case but not for the Sql server case. I get: Method 'System.Object DynamicInvoke(System.Object[])' has no supported translation to SQL I suspect I need to change it to but is unsure how to use it. Any help appreciated.";"";468973;"Trusted"
"77675";80285;80285;25748631;TRUE;"Weekday";"Afternoon";"Short";"Long";FALSE;FALSE;0,0981132075471698;TRUE;FALSE;FALSE;TRUE;"I created a live template in PHP Storm: which I understand should print the date, and then put the cursor in the place of $END$. However, when I type the abbreviation and press TAB, it highlights the date: How can I get the cursor to be waiting in front of the semicolon?";"";4639;"Trusted"
"77939";80555;80555;25749917;TRUE;"Weekday";"Afternoon";"Short";"Long";FALSE;FALSE;0,024822695035461;TRUE;FALSE;FALSE;TRUE;"I'm implementing some template-based serialization. I implemented the templated function for , but now I'm using an . I would rather not copy & paste the entire function and just change the parameter type. Is there any way to make a template which takes only a map or an unordered map?";"";15055;"Trusted"
"78137";80755;80755;25750842;TRUE;"Weekday";"Afternoon";"Medium";"Long";FALSE;TRUE;0,0186915887850467;TRUE;FALSE;TRUE;FALSE;"Is there a way to track how a commit got into a branch? I'm working with git and github enterprise. A couple of days ago, I came across a situation where a commit appears to have gotten from a feature branch (""f"") into our first staging branch (""s""), which is as expected (my colleagure merged a PR to do just that). We have a secondary staging branch before our master (""t""), and somehow the commit in question got into t without a pull request from f. I can only assume that somehow, contrary to our usual workflow, code got merged from s to t, probably through some other feature branch. I'd like to trace the path that the commit in question took. I fired up to try to figure it out, but the problem I have is that I find the network diagram inscrutable. Is there any way to track the path of this commit, either using some other tool than , or can you educate me (or point me to a good resource) to understand gitk's diagram?";"";21640;"Trusted"
"78624";81252;81252;25753389;TRUE;"Weekday";"Evening";"Short";"Medium";FALSE;FALSE;0,0531645569620253;FALSE;TRUE;TRUE;TRUE;"Consider the following self contained Code. My understanding is statement (1) is an assignment rather than a Copy COnstructor. Yet, when compiling (VC++ and G++), the Error Message states, it tries to match a Copy Constructor which was declared private. My question is, why does it try to search for a Copy Constructor instead of an assignment. Note, I know it is the assignment that is failing because (2) compiles fine without any error.";"";977038;"Trusted"
